cut,n,k,p,kp,M,alpha,T,beta,gain,depth,level,seed,acc,margin,spread,floor,Q
capacity_rel,4000,50,0.05000,2.500,192,2.4000,2,0.298153,1.6852,5,5,43,0.010417,1.007184,0.279948,0.012500,0.270833
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,1,42,1.000000,5.713491,0.031102,0.012500,0.018837
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,2,42,0.332031,1.078771,0.167385,0.012500,0.156845
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,3,42,0.125000,1.017476,0.337080,0.012500,0.328689
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,4,42,0.003906,1.005141,0.460020,0.012500,0.453185
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,5,42,0.000000,1.006434,0.495824,0.012500,0.489442
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,1,43,1.000000,5.484444,0.031150,0.012500,0.018886
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,2,43,0.328125,1.096330,0.128352,0.012500,0.117318
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,3,43,0.164062,1.023713,0.309175,0.012500,0.300430
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,4,43,0.039062,1.008935,0.498252,0.012500,0.491901
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.356466,1.8400,5,5,43,0.007812,1.002152,0.611267,0.012500,0.606346
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,1,42,1.000000,7.318937,0.022533,0.012500,0.010160
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,2,42,0.367188,1.188137,0.068210,0.012500,0.056415
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,3,42,0.140625,1.030297,0.178182,0.012500,0.167779
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,4,42,0.058594,1.011321,0.306622,0.012500,0.297845
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,5,42,0.015625,1.008350,0.379347,0.012500,0.371490
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,1,42,1.000000,5.023835,0.036027,0.012500,0.023825
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,2,42,0.386719,1.094935,0.173482,0.012500,0.163019
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,3,42,0.160156,1.020034,0.356112,0.012500,0.347961
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,4,42,0.027344,1.007227,0.492534,0.012500,0.486111
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,5,42,0.015625,1.002651,0.582260,0.012500,0.576973
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,1,43,1.000000,7.300862,0.022385,0.012500,0.010011
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,2,43,0.378906,1.171206,0.063304,0.012500,0.051447
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,3,43,0.105469,1.030986,0.157537,0.012500,0.146873
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,4,43,0.027344,1.014012,0.260200,0.012500,0.250836
capacity_rel,4000,50,0.05000,2.500,256,3.2000,2,0.298153,1.6852,5,5,43,0.015625,1.008716,0.332024,0.012500,0.323569
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,1,42,1.000000,30.104167,0.001449,0.006250,-0.004831
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,2,42,1.000000,30.229167,0.002464,0.006250,-0.003810
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,3,42,1.000000,26.562500,0.003696,0.006250,-0.002570
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,4,42,1.000000,29.923611,0.002681,0.006250,-0.003591
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,5,42,1.000000,32.479167,0.003841,0.006250,-0.002425
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,1,43,1.000000,33.791667,0.001739,0.006250,-0.004539
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,2,43,1.000000,33.959722,0.003406,0.006250,-0.002862
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,3,43,1.000000,28.506944,0.003043,0.006250,-0.003227
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,4,43,1.000000,28.798611,0.003623,0.006250,-0.002643
capacity_rel,8000,50,0.05000,2.500,24,0.1500,2,0.383792,1.9149,5,5,43,1.000000,32.340278,0.002319,0.006250,-0.003956
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,1,42,1.000000,28.828125,0.004556,0.006250,-0.001704
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,2,42,1.000000,30.479167,0.004798,0.006250,-0.001461
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,3,42,1.000000,30.000000,0.005161,0.006250,-0.001096
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,4,42,1.000000,25.427083,0.005806,0.006250,-0.000446
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,5,42,1.000000,24.963542,0.005403,0.006250,-0.000852
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,1,43,1.000000,30.114583,0.004234,0.006250,-0.002029
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,2,43,1.000000,32.822917,0.005806,0.006250,-0.000446
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,3,43,1.000000,28.697917,0.005565,0.006250,-0.000690
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,4,43,1.000000,25.169271,0.005524,0.006250,-0.000730
capacity_rel,8000,50,0.05000,2.500,32,0.2000,2,0.383792,1.9149,5,5,43,1.000000,24.375000,0.005565,0.006250,-0.000690
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,1,42,1.000000,27.208333,0.004202,0.006250,-0.002061
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,2,42,1.000000,22.208333,0.005762,0.006250,-0.000491
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,3,42,1.000000,24.152778,0.005035,0.006250,-0.001222
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,4,42,1.000000,23.901389,0.005443,0.006250,-0.000812
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,5,42,1.000000,19.953125,0.006933,0.006250,0.000687
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,1,43,1.000000,27.930556,0.004663,0.006250,-0.001597
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,2,43,1.000000,26.147569,0.005035,0.006250,-0.001222
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,3,43,1.000000,24.236111,0.005160,0.006250,-0.001097
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,4,43,1.000000,21.930556,0.005443,0.006250,-0.000812
capacity_rel,8000,50,0.05000,2.500,48,0.3000,2,0.383792,1.9149,5,5,43,1.000000,21.416667,0.005674,0.006250,-0.000580
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,1,43,1.000000,5.479249,0.030583,0.012500,0.018312
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,2,43,0.335938,1.099682,0.134941,0.012500,0.123991
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,3,43,0.132812,1.020304,0.312437,0.012500,0.303734
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,4,43,0.031250,1.012960,0.441545,0.012500,0.434476
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.378405,1.9000,5,5,43,0.015625,1.007087,0.582599,0.012500,0.577315
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,1,42,1.000000,23.832031,0.005030,0.006250,-0.001228
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,2,42,1.000000,20.080208,0.006210,0.006250,-0.000040
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,3,42,1.000000,20.279948,0.006002,0.006250,-0.000250
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,4,42,1.000000,21.372396,0.005476,0.006250,-0.000779
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,5,42,1.000000,19.182031,0.006081,0.006250,-0.000170
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,1,43,1.000000,24.018229,0.005188,0.006250,-0.001068
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,2,43,1.000000,20.634115,0.006012,0.006250,-0.000240
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,3,43,1.000000,18.957031,0.006448,0.006250,0.000200
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,4,43,1.000000,21.243490,0.006319,0.006250,0.000070
capacity_rel,8000,50,0.05000,2.500,64,0.4000,2,0.383792,1.9149,5,5,43,1.000000,18.679688,0.006647,0.006250,0.000399
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,1,42,1.000000,4.463761,0.040331,0.012500,0.028184
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,2,42,0.343750,1.080463,0.190518,0.012500,0.180271
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,3,42,0.109375,1.015796,0.378657,0.012500,0.370792
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,4,42,0.015625,1.007477,0.490822,0.012500,0.484377
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,5,42,0.003906,1.005619,0.571040,0.012500,0.565610
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,1,42,1.000000,17.741493,0.007053,0.006250,0.000808
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,2,42,1.000000,17.201215,0.007561,0.006250,0.001320
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,3,42,1.000000,15.286285,0.007754,0.006250,0.001514
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,4,42,1.000000,15.635590,0.007544,0.006250,0.001302
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,5,42,1.000000,15.210417,0.007465,0.006250,0.001223
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,1,43,1.000000,19.457118,0.006991,0.006250,0.000746
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,2,43,1.000000,17.237227,0.007662,0.006250,0.001421
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,3,43,1.000000,15.654514,0.007750,0.006250,0.001509
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,4,43,1.000000,15.615799,0.007596,0.006250,0.001355
capacity_rel,8000,50,0.05000,2.500,96,0.6000,2,0.383792,1.9149,5,5,43,1.000000,15.042361,0.007311,0.006250,0.001068
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,1,43,1.000000,4.835613,0.036279,0.012500,0.024080
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,2,43,0.332031,1.083564,0.168974,0.012500,0.158455
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,3,43,0.136719,1.023114,0.344617,0.012500,0.336321
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,4,43,0.027344,1.008855,0.497369,0.012500,0.491006
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.400000,1.9600,5,5,43,0.003906,1.007245,0.578315,0.012500,0.572977
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,1,42,1.000000,16.045703,0.008317,0.006250,0.002080
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,2,42,1.000000,14.602995,0.008310,0.006250,0.002073
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,3,42,1.000000,13.794010,0.008634,0.006250,0.002399
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,4,42,1.000000,12.028088,0.008814,0.006250,0.002580
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,5,42,1.000000,11.688467,0.008787,0.006250,0.002553
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,1,42,1.000000,3.859651,0.048732,0.012500,0.036690
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,2,42,0.414062,1.084527,0.227735,0.012500,0.217960
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,3,42,0.140625,1.018036,0.399475,0.012500,0.391873
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,4,42,0.015625,1.009578,0.535797,0.012500,0.529921
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,5,42,0.011719,1.007580,0.691002,0.012500,0.687091
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,1,43,1.000000,16.258854,0.008497,0.006250,0.002261
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,2,43,1.000000,13.698177,0.008900,0.006250,0.002667
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,3,43,1.000000,12.954167,0.009594,0.006250,0.003365
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,4,43,1.000000,11.142080,0.009749,0.006250,0.003521
capacity_rel,8000,50,0.05000,2.500,128,0.8000,2,0.383792,1.9149,5,5,43,1.000000,9.108341,0.009648,0.006250,0.003420
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,1,43,1.000000,4.284343,0.039957,0.012500,0.027805
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,2,43,0.332031,1.078280,0.193167,0.012500,0.182954
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,3,43,0.156250,1.017363,0.381181,0.012500,0.373348
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,4,43,0.039062,1.008393,0.550923,0.012500,0.545238
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.421267,2.0200,5,5,43,0.003906,1.004215,0.669180,0.012500,0.664993
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,1,42,1.000000,13.908854,0.009132,0.006250,0.002900
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,2,42,1.000000,11.192770,0.010182,0.006250,0.003957
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,3,42,1.000000,8.337105,0.010970,0.006250,0.004749
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,4,42,1.000000,5.080394,0.011814,0.006250,0.005599
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,5,42,0.682292,2.303714,0.013258,0.006250,0.007052
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,1,42,1.000000,3.326679,0.056225,0.012500,0.044279
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,2,42,0.386719,1.076751,0.243230,0.012500,0.233651
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,3,42,0.117188,1.020665,0.400541,0.012500,0.392953
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,4,42,0.023438,1.010674,0.542819,0.012500,0.537032
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,5,42,0.015625,1.006066,0.669529,0.012500,0.665346
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,1,43,1.000000,3.724016,0.046765,0.012500,0.034699
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,2,43,0.406250,1.093237,0.204162,0.012500,0.194088
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,3,43,0.187500,1.023235,0.377126,0.012500,0.369241
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,4,43,0.023438,1.012873,0.530082,0.012500,0.524134
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.449138,2.1000,5,5,43,0.011719,1.006908,0.669592,0.012500,0.665410
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,1,43,1.000000,14.004340,0.009478,0.006250,0.003248
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,2,43,1.000000,10.436638,0.011003,0.006250,0.004783
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,3,43,1.000000,6.045302,0.012889,0.006250,0.006681
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,4,43,0.588542,2.126529,0.017241,0.006250,0.011061
capacity_rel,8000,50,0.05000,2.500,192,1.2000,2,0.383792,1.9149,5,5,43,0.072917,1.089654,0.025827,0.006250,0.019700
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,1,42,0.996094,2.851645,0.065565,0.012500,0.053737
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,2,42,0.460938,1.074756,0.277229,0.012500,0.268080
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,3,42,0.144531,1.015972,0.461139,0.012500,0.454318
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,4,42,0.039062,1.009928,0.622716,0.012500,0.617940
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,5,42,0.027344,1.007594,0.729704,0.012500,0.726283
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,1,43,1.000000,2.934725,0.061969,0.012500,0.050095
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,2,43,0.437500,1.083186,0.254661,0.012500,0.245226
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,3,43,0.148438,1.018474,0.447819,0.012500,0.440829
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,4,43,0.011719,1.009566,0.606083,0.012500,0.601097
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.483240,2.2000,5,5,43,0.000000,1.004533,0.743909,0.012500,0.740667
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,1,42,1.000000,12.607845,0.009897,0.006250,0.003670
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,2,42,1.000000,7.522027,0.012001,0.006250,0.005787
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,3,42,0.714844,2.099661,0.018555,0.006250,0.012383
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,4,42,0.093750,1.078016,0.044344,0.006250,0.038334
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,5,42,0.050781,1.019341,0.088792,0.006250,0.083061
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,1,42,0.996094,2.301667,0.085898,0.012500,0.074327
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,2,42,0.476562,1.082072,0.302632,0.012500,0.293805
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,3,42,0.109375,1.020284,0.499898,0.012500,0.493567
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,4,42,0.015625,1.010986,0.664287,0.012500,0.660038
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,5,42,0.000000,1.003838,0.816219,0.012500,0.813893
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,1,43,1.000000,2.361022,0.080270,0.012500,0.068628
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,2,43,0.445312,1.063680,0.315581,0.012500,0.306918
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,3,43,0.117188,1.015306,0.525604,0.012500,0.519599
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,4,43,0.035156,1.007228,0.687915,0.012500,0.683964
gain_x_alpha,4000,50,0.05000,2.500,256,3.2000,2,0.532971,2.3500,5,5,43,0.019531,1.005781,0.788846,0.012500,0.786173
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,1,43,1.000000,12.667448,0.010078,0.006250,0.003852
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,2,43,1.000000,8.272287,0.011813,0.006250,0.005597
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,3,43,0.898438,3.036589,0.015171,0.006250,0.008977
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,4,43,0.093750,1.080158,0.029488,0.006250,0.023384
capacity_rel,8000,50,0.05000,2.500,256,1.6000,2,0.383792,1.9149,5,5,43,0.039062,1.026086,0.058618,0.006250,0.052697
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,1,42,1.000000,11.467882,0.010341,0.006250,0.004117
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,2,42,0.976562,3.392340,0.018419,0.006250,0.012245
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,3,42,0.190104,1.091147,0.062323,0.006250,0.056425
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,4,42,0.104167,1.032870,0.146279,0.006250,0.140910
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,5,42,0.039062,1.015703,0.239958,0.006250,0.235178
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,1,43,1.000000,11.383594,0.010365,0.006250,0.004141
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,2,43,0.893229,2.841385,0.020986,0.006250,0.014829
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,3,43,0.179688,1.079606,0.064086,0.006250,0.058200
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,4,43,0.098958,1.027946,0.136160,0.006250,0.130727
capacity_rel,8000,50,0.05000,2.500,384,2.4000,2,0.383792,1.9149,5,5,43,0.023438,1.014844,0.211384,0.006250,0.206424
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,1,42,1.000000,9.396417,0.012160,0.006250,0.005947
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,2,42,0.433594,1.261633,0.052236,0.006250,0.046275
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,3,42,0.179688,1.037889,0.189502,0.006250,0.184405
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,4,42,0.031250,1.011305,0.336053,0.006250,0.331877
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,5,42,0.003906,1.008268,0.412595,0.006250,0.408901
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,1,43,1.000000,9.441082,0.012043,0.006250,0.005829
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,2,43,0.433594,1.255691,0.044163,0.006250,0.038152
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,3,43,0.201172,1.047401,0.142279,0.006250,0.136884
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,4,43,0.066406,1.021431,0.265620,0.006250,0.261001
capacity_rel,8000,50,0.05000,2.500,512,3.2000,2,0.383792,1.9149,5,5,43,0.019531,1.010717,0.373257,0.006250,0.369316
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,1,42,1.000000,14.843750,0.007137,0.012500,-0.005431
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,2,42,1.000000,9.130208,0.006855,0.012500,-0.005717
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,3,42,1.000000,6.201711,0.006573,0.012500,-0.006002
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,4,42,0.875000,3.323438,0.006129,0.012500,-0.006452
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,5,42,0.781250,1.790104,0.006653,0.012500,-0.005921
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,1,43,1.000000,16.812500,0.006331,0.012500,-0.006247
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,2,43,1.000000,9.794792,0.006331,0.012500,-0.006247
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,3,43,1.000000,5.640699,0.007097,0.012500,-0.005472
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,4,43,0.937500,3.536458,0.007621,0.012500,-0.004941
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.039230,1.0800,5,5,43,0.750000,1.906027,0.006815,0.012500,-0.005757
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.072381,1.1500,5,1,42,1.000000,14.825521,0.007944,0.012500,-0.004614
gain_x_alpha,4000,50,0.05000,2.500,32,0.4000,2,0.072381,1.1500,5,2,42,1.000000,9.621354,0.009879,0.012500,-0.002654
