path	sha256	structural_check	lines	semantic_scope
research/results/logs/source_core_cold.log	81a63ae8141eab43ab971b683634d75ff773ff4776cf605777b53257e2fd967d	bytes hashed	12	structural inventory only
research/results/logs/source_separation.log	d087da21c5a0fe6d5c80c99cb20ae1cee2f8679d74d85250cd7116508244cfc0	bytes hashed	28	structural inventory only
research/results/logs/split_architecture_2x2.log	574a8a62f4e5d81db46a14f00c704fea28971aeab95a0f3597045f82a365a6a0	bytes hashed	146	structural inventory only
research/results/logs/split_default_gate.log	4286913d8545eec287179249ca0d66d5356ab8857102a8c98fa1a278440b5d4a	bytes hashed	14	structural inventory only
research/results/logs/stored_assemblies_current.log	8edc467bbee1c5b8960903e886904b4b18e11489e470c9f51c3e51fcd4b7372e	bytes hashed	38	structural inventory only
research/results/logs/substrate_c_scaling_probe.log	ce602a45c65e485873c2b19c287ace62f77c81a09e5c7f5d2809ededc8cb6368	bytes hashed	5	structural inventory only
research/results/logs/suite_after_recip.log	4f4e4e3cfe9828611971a663e9156b3c10e0616fa736b57a2dde07d5f058fd9f	bytes hashed	5	structural inventory only
research/results/logs/suite_auc.log	8c148953b4496bdfdeeb2018ef4e5836748cdff56ecf23dba2182259bf5f86ee	bytes hashed	29	structural inventory only
research/results/logs/suite_backend.log	02476530b9660e51a40048d31bcce33f34e12e7379e90a7a6982ad6f06715e73	bytes hashed	89	structural inventory only
research/results/logs/suite_backend2.log	b788e115cc051123eed8d7324dfd732e8f38774c2261dc51ce1875124cc8e7bc	bytes hashed	48	structural inventory only
research/results/logs/suite_clean.log	2e3814e432a78dc275a31b90c98d64b3c77e653523fc111bb404a197ace9daa7	bytes hashed	4	structural inventory only
research/results/logs/suite_cleanup.log	797d76f59bb2e40dfcc83eb9d0c4c5bb5d5f199224eea7e412281feb929392e4	bytes hashed	86	structural inventory only
research/results/logs/suite_final.log	e05920f809d905f6278464af2d78695b3326d9a5488e5032b80d970314d378aa	bytes hashed	4	structural inventory only
research/results/logs/suite_final2.log	0ec75763f9aca0176c54f4d8673d27cd0253c0b869328d6f07114f85890f4805	bytes hashed	59	structural inventory only
research/results/logs/suite_hashseed.log	359d6a643de0f5bf926d0896c3e115466905eff104c923bd1594534522a1f2df	bytes hashed	53	structural inventory only
research/results/logs/suite_hashseed2.log	5f27ffe6cb3878388a88500adc8c9d3626d92ece0c0ba1277ffe9675e1521c7b	bytes hashed	33	structural inventory only
research/results/logs/suite_lazy.log	a1f491cc0fbca30d45e25145363293038794bc782b3f84d67ad927ca32f46d3f	bytes hashed	59	structural inventory only
research/results/logs/suite_perf.log	5def34a0aeb4c95c05ab651ee29ff99c10acc63f51263676674b2d07de8db77d	bytes hashed	62	structural inventory only
research/results/logs/suite_perf2.log	307d8a78b303f6dc1b4169f8eb793cad6974ed8b994940a7ad330b288889bac5	bytes hashed	65	structural inventory only
research/results/logs/suite_post_e1.log	d8c0bec469906df28f4246360fa3c650f682dc450b4fd1295d4d909700873bfd	bytes hashed	40	structural inventory only
research/results/logs/suite_post_refactor.log	05cc3f33007cfe9fd7a1148cb21046cf9095f99df6c507877b074226eed08c99	bytes hashed	36	structural inventory only
research/results/logs/suite_strict_probes.log	1847f3326c1290bbb333eaa26fc179fd465d2a93fd97d5b440f8e3c781454fa4	bytes hashed	0	structural inventory only
research/results/logs/suite_targeted.log	e23f47e06060204ca8d7511711fed5f876c39416b1dcef87958b7b69b6caca26	bytes hashed	2	structural inventory only
research/results/logs/suite_task100.log	fd41755bce3b39362fca7fcd2c61d834bbbcd0165dca26cea60f811c09f8e064	bytes hashed	32	structural inventory only
research/results/logs/suite_task69.log	e7450e9907bdeaecc816b6f952d5b2413144ff0f516af92e09344d4a26164bc2	bytes hashed	57	structural inventory only
research/results/logs/suite_typesafety.log	2de738783f311ffd4489ce3ed920d9294e5bfcf2a4222aec2a6c942376d135df	bytes hashed	80	structural inventory only
research/results/logs/suite_typesafety2.log	86c82bfe1c57574663792ad2742dbb798330d145db50164122b783af2cd4a2b5	bytes hashed	37	structural inventory only
research/results/logs/suite_verified.log	e05920f809d905f6278464af2d78695b3326d9a5488e5032b80d970314d378aa	bytes hashed	4	structural inventory only
research/results/logs/supervised_vs_unsupervised.log	93eefe33ebed142485afc055313a26ed8173da13ec13a158dd7ad9aae3e3311d	bytes hashed	37	structural inventory only
research/results/logs/surprise_gain_recall.log	af66e237e567eb295e0ef0c7c07494dfccddd4115dda00e0df405472cde0582a	bytes hashed	53	structural inventory only
research/results/logs/sweep_closure.log	d6551e6d689d2035946e71b0e131cc8d6f394394d3009ce741e4760a9a9cb4c9	bytes hashed	48	structural inventory only
research/results/logs/sweep_gain_x_alpha.log	2e5be999860a6fece48f50f414063accb2794fd34b5f41e5751dbadfcbcec755	bytes hashed	94	structural inventory only
research/results/logs/sweep_remaining.log	dec95795deb5895a67df82947b7c67ae3fac99cbb6d20e7dadf327d848ead5d2	bytes hashed	167	structural inventory only
research/results/logs/sweep_round2.log	491787f21da78e62a0e410e636639ca23cad66dc761698cef7185d51418ea0b0	bytes hashed	164	structural inventory only
research/results/logs/sweep_seeds.log	dc1b51bd2c170b5c33d61faf1afd99e3003ebfa421554513114de5dcc0aee4ff	bytes hashed	162	structural inventory only
research/results/logs/task100_erp.log	d3a9c41f44dda41cfdb2dd8d06ff8dfef922278c104f3ea17d6690d14ba18ddb	bytes hashed	9	structural inventory only
research/results/logs/task100_erp10.log	dd16c03d5631d829f69928d0df11e6bc6c7f16dd4cd3da5ae103c7772f2af54c	bytes hashed	9	structural inventory only
research/results/logs/task100_erp_rerun.log	7cfe2e24ebb29e754560a5a88434a44f606f5b1b22c95837cc5488827a5d7c89	bytes hashed	13	structural inventory only
research/results/logs/task102.log	88b22682a14f607f4d03f6e3d8fff31a24f1985eec92ba527c5b26c6c4fbac9d	bytes hashed	11	structural inventory only
research/results/logs/task102_rerun.log	8d5769ebdee5cb3e2d36baeef0ed63c857d79184901fd3ccc0eeae6afebf73fb	bytes hashed	15	structural inventory only
research/results/logs/task90_ab_triage.log	e99c057c228401597dc965b5bc492120625554baef4be7f513caac6d2ab3349f	bytes hashed	72	structural inventory only
research/results/logs/task90_context.log	ff800071194672b0100c5771edb24cc67ee892d3f27620e1df234aa458aa0716	bytes hashed	41	structural inventory only
research/results/logs/task90_extend_n4000.log	56e3556829e923429c5879dfb626476bedc2e52d6aed6124e1fc7a7f023e1382	bytes hashed	32	structural inventory only
research/results/logs/task90_fine_grid.log	f70ec20ed421a2999f72e0150062441863125e1b130d2f4dd91dee0973f224be	bytes hashed	54	structural inventory only
research/results/logs/task90_gain_confound.log	392ec6242015e0e75ded309ef5c31e3e1040573d1b8f1be13cbcf88e6fde4052	bytes hashed	89	structural inventory only
research/results/logs/task90_n_scaling.log	b335e881aeea5bc598006ef4b273eab3661b1696988ddc8edbe275b4b6943be5	bytes hashed	67	structural inventory only
research/results/logs/task90_recurrence.log	3ed9c41a82442f64b445552f4d340b6ac097594ca3b0ac95fdaf983aa116982a	bytes hashed	63	structural inventory only
research/results/logs/task90_screen_sensitivity.log	170c9a538996331248438f68d6641f4fa1561d8ce86c98eda3bdafcd92b70b9e	bytes hashed	31	structural inventory only
research/results/logs/task91_emergent_noun_verb.log	7fb1cdedb822dd6e239d72c54a28c7b5c32404116970628651df7fbef6c88b8d	bytes hashed	11	structural inventory only
research/results/logs/task91_exposure_sweep.log	c4c86008e09994fe3775f295b2f0d941fc8e8df6a85212bf7eff0928e1a4b903	bytes hashed	28	structural inventory only
research/results/logs/task93_conjunction_budget.log	925100497fd84352da28e0bb1a6a60e29ebbcb618c3259729b3b6a7eb09e7d53	bytes hashed	33	structural inventory only
research/results/logs/task95_arc_beta_sweep.log	66a3afd9d60041392e661f2f56064e25e4c351ae44fc144523f8eee79a438354	bytes hashed	7	structural inventory only
research/results/logs/task95_readout_arc.log	49fe5e57b55519e896e53996bcb583b30b0a8cd09cbf3d621d84518a778475d9	bytes hashed	22	structural inventory only
research/results/logs/task98_multimood_on_exact.log	dcddc6c793f273d456f9137fb177eaa7ac8fa1c90d6035a84ed9a101acc06d19	bytes hashed	29	structural inventory only
research/results/logs/trained_frames_cold.log	be3ecb8786a73e5be6262c591c2c002a20b7fcb1b86f8cb371bc65fec4f800a4	bytes hashed	27	structural inventory only
research/results/logs/trained_frames_postfix.log	927b862c9f02ef38eb99878110b4b6699b29e3baa4f2e475613682075723c3d6	bytes hashed	27	structural inventory only
research/results/logs/unaligned_scenes.log	ac01e26607c8a4c40af660979712475d92e7a9e7cc2f0bc4ed9c1be2f165ecd9	bytes hashed	63	structural inventory only
research/results/logs/word_capacity_hashed.log	ea3ef3d71ac51f85907790752ac4306e3af133d0688eed6b765df0a2605bc8c7	bytes hashed	40	structural inventory only
research/results/logs/zipf_gain.log	790589c50643dd9eea0df0430a66e1bd4fcd2fc99b0bfa987295b47bdf0704a9	bytes hashed	30	structural inventory only
research/results/logs/zipf_lowgain.log	a73eec34e51941f2175086b32c7d6e0456b2bd320aac6f97e9dd4942520d9fab	bytes hashed	12	structural inventory only
research/results/logs/zipf_lowgain_noscale.log	6e123d27dede9954e2d8192d0f4b4ae90e0dd9508a55d60e4d84a378206eb23a	bytes hashed	12	structural inventory only
research/results/logs/zipf_rerun_fixed_divisor.log	678d617fb4b1ef89b81287d2cdb57fe38464563539117a560a32234d76b396eb	bytes hashed	39	structural inventory only
research/results/logs/zipf_scaled.log	db363f84b5b3868f4799b9d1bbe8bab6d17311900bd3ff26542112dd4a54f346	bytes hashed	18	structural inventory only
research/results/logs/zipf_synthesis.log	7c4ffc906d0fdcb3fcb0ccd4614a9a3f91b312e6c8a59260a8fe56394bb50a37	bytes hashed	98	structural inventory only
research/results/master_summary_20251128_231237.json	ff1efaecfea3cfc72c5475acf9c365d81ba65ba2ac19deb11c5f92fb62b8a6a5	bytes hashed	37	structural inventory only
research/results/memory/capacity_scaling_results_amend4_ref133.json	7b2f665c427f1839f9b39aed92d2ba269f81b48f1853efe64c53263f90baf5f8	bytes hashed	3442	structural inventory only
research/results/memory/capacity_scaling_results_amend5_ctl_gated.json	69ca5dce2851c22b5c7f0b77ee320e48043b3af676db4ee32129e9173c50fbdf	bytes hashed	1486	structural inventory only
research/results/memory/capacity_scaling_results_amend5_g5.json	803b287879068349f32d8fdcbab0ad2a1751b2465dc23f97330fd064d425a794	bytes hashed	2290	structural inventory only
research/results/memory/capacity_scaling_results_amend5_ref_gated.json	298d32a9c392364f9c3664f6c273a1d76389024bb4a9d372935cbd86c4beab8b	bytes hashed	2290	structural inventory only
research/results/memory/capacity_scaling_results_amend5_ref_gated_refine.json	cb7d6f8e18129772b44ecc96dea710ecfa724c35795532f974212f4eb1a516b8	bytes hashed	1218	structural inventory only
research/results/memory/capacity_scaling_results_amend6_g6_gated133.json	dc00a119e63119c20d632a3b7ffc588ea414a2c32fafb0308604a94ba05ced47	bytes hashed	1620	structural inventory only
research/results/memory/capacity_scaling_results_amend6_s0.3.json	25f8b018fd01b9bbcab0538585c7628c97c4e936c7ca43f96b81e71a2b23cb0f	bytes hashed	1362	structural inventory only
research/results/memory/capacity_scaling_results_amend6_s0.4.json	47478cefde3d33e1ffb6e14ad9d19bc2219c37e06e01992ffd5ea72b107ab9d5	bytes hashed	1362	structural inventory only
research/results/memory/capacity_scaling_results_amend6_s0.6.json	b340cfb62896dc1e3d681ab6b26a98385ac57e502cf1664ba1b962dca837f358	bytes hashed	1362	structural inventory only
research/results/memory/capacity_scaling_results_ctl_T16.json	9058f27bfa9736e7cfbfc0fd8ce95ca7776d77e5cfa3230d907543b112bb9257	bytes hashed	822	structural inventory only
research/results/memory/capacity_scaling_results_figure_ctl.json	4de0c70164df47ab1309578b4ca75fa634376a11b114bc346bcb379b1b767b66	bytes hashed	1002	structural inventory only
research/results/memory/capacity_scaling_results_figure_ref.json	9b0c3236eec7379a76f7b66d58491d888a06941fa2a9c2062765a40b9ae0a378	bytes hashed	1362	structural inventory only
research/results/memory/capacity_scaling_results_ksweep_ctl.json	e41f42c00ab9d87b101612c277d7b12a2b4ccff1821833bc0668195bb8fd6387	bytes hashed	4082	structural inventory only
research/results/memory/refraction_memory_numpy_results.json	b086d2ab47a60d4c2dcbf0784848ac0840e9ae8599dbf0617456db98d0fed466	bytes hashed	464	structural inventory only
research/results/mnist_n5000_accuracy.txt	f641361b91b4db28c257186080520ad363fe2621c79690fe44b3fb7223d866e5	bytes hashed	0	structural inventory only
research/results/primitives/RESULTS_association.md	25a023812a1f0cd258440c263055afc6b2dbc37ac01d82f4d80d0ad31ce54129	bytes hashed	109	structural inventory only
research/results/primitives/RESULTS_association_chain.md	63cf1a38475773e373f3a0b18139334207a26d9435cbc08848a03b6316081bea	bytes hashed	162	structural inventory only
research/results/primitives/RESULTS_bidirectional_association.md	0de7976fb70ccbe92adc3e5633ae6260b635e7790e66dfec415840a7a59b5a0f	bytes hashed	113	structural inventory only
research/results/primitives/RESULTS_composed_erp.md	2b255ed32dd70d9a1ce012b559a3ad60c77e856e932b61104f05428296c51067	bytes hashed	233	structural inventory only
research/results/primitives/RESULTS_merge.md	31199350fe93a2127cffdd1064b7ca67ebfcc0ff2223c6d4c1307cdd8bf32828	bytes hashed	119	structural inventory only
research/results/primitives/RESULTS_merge_association.md	c8059d59f44330e628b9d59fc2e86699883ddefb56a3b1c9c6e5c17fa229392a	bytes hashed	134	structural inventory only
research/results/primitives/RESULTS_projection.md	95cdbe1ecf498a3719e764b869cdd4ce31b49e6cdfd82574447fcab809a2f115	bytes hashed	100	structural inventory only
research/results/primitives/agreement_attraction_20260222_023338_quick.json	ef308f9c8351356704287a17b4f3803e00426e346bfded392b718bb7df1c75f6	bytes hashed	153	structural inventory only
research/results/primitives/area_self_organization_20260221_213857_quick.json	627b2e0cb8051ca0dd7aba9e9ef86ce39ea954890ac03fade7052b751fe8e8ec	bytes hashed	353	structural inventory only
research/results/primitives/area_self_organization_20260221_214456_quick.json	6b9ff5b25590fa17960859d5e52629e20b253992c705b0f79a6820dc7ae5d949	bytes hashed	353	structural inventory only
research/results/primitives/area_self_organization_20260221_215521.json	fd056541555740e15fcadd196f46cfc19915f574814353f186f60e9eeae67ff9	bytes hashed	353	structural inventory only
research/results/primitives/association_20260206_130337.json	a2367e1994e322f0ff35e365d0be466ca0e7131ba4bc33d1f29230a76696bec0	bytes hashed	318	structural inventory only
research/results/primitives/association_20260206_135711.json	75cb627f4259a32ba641d80d5c5b92e3f9b556f7b381cd022397c38a04d1cf25	bytes hashed	318	structural inventory only
research/results/primitives/association_20260206_142212.json	113e8a3e385e774947572f73fc76ca4c655fec1d41f7d0c8e1388bb1be07405a	bytes hashed	318	structural inventory only
research/results/primitives/association_20260206_142833.json	cac065b4e5eac43e6ed9dfd523208a9cf833dd5a8f0592a0121820af1c47588e	bytes hashed	318	structural inventory only
research/results/primitives/association_20260206_144409.json	39a992097d995532837035c122c502657853e01a0006e65d995932f13a34582f	bytes hashed	318	structural inventory only
research/results/primitives/association_binding_20251128_230322_quick.json	0b9b81cb119cf6366178c0d5186794c30463a8cb437246fd4d46ac09ac0a0f2b	bytes hashed	89	structural inventory only
research/results/primitives/association_binding_20251128_230356_quick.json	207e53b590df58a7d7b2f6d35dbb8c2aec9ba88e9e0c6efaeb016ece2e453bd3	bytes hashed	287	structural inventory only
research/results/primitives/association_binding_20251128_230403_quick.json	3273b1633be8f5877e28e4714b6ec8f23057ae111d9021672f961f3718c8b7ab	bytes hashed	287	structural inventory only
research/results/primitives/association_binding_20251128_230714_quick.json	2e30f1c82db054617c2b558666bfdea745b9b100b506a16267be188422798998	bytes hashed	287	structural inventory only
research/results/primitives/association_binding_20251128_230730_quick.json	2bbd812bd2879a14928b567bea467a5a6638534fc68c924a1daebdd5cc133062	bytes hashed	287	structural inventory only
research/results/primitives/association_binding_20251128_231225_quick.json	eaa3cd84698f7388328025d3f6e08173a24b54af9f2ac590c2476fca666fdab3	bytes hashed	287	structural inventory only
research/results/primitives/association_binding_20260207_161937_full.json	c3c4527f0b89682d61228caa91ee32d86ffe4ecd86da0dfb8a33a231ead76445	bytes hashed	3284	structural inventory only
research/results/primitives/association_chain_20260206_170239.json	6dd7571c975ef6615f0292e83983c0f0d6def95d877bcd25b6fd2aed02969aba	bytes hashed	1104	structural inventory only
research/results/primitives/association_chain_20260206_171818.json	8786192da9ab2a7071b6dd5e76f7ea637637605fd6d014a2097589f3b8c5314d	bytes hashed	2606	structural inventory only
research/results/primitives/bidirectional_association_20260206_173748.json	03d4b68cf0fd74423190bc5ee4a08db002f87add9f668ec31e988a26bec3d2cc	bytes hashed	323	structural inventory only
research/results/primitives/binding_exploration_20260221_235841_quick.json	d4e042278ee8cb3f2ac60b2895d0fb73af684449f19e22f12711e6ef3776226b	bytes hashed	1697	structural inventory only
research/results/primitives/binding_p600_20260222_003337_quick.json	a1950daba0007e80cdf3ca3d1c779d3b9c9cd34921b7fbed026b9fe4b90fb4e3	bytes hashed	103	structural inventory only
research/results/primitives/binding_p600_20260222_003745_quick.json	4f6bdb102ca69eb75f7b9bbd52726fdd05a2d1cafc38ad1f418e227f902f59a4	bytes hashed	103	structural inventory only
research/results/primitives/binding_p600_20260222_012517_quick.json	be6df4c80c4e25ebbe61381637c8f1175623ae725fda41fb9698364e5b70786c	bytes hashed	77	structural inventory only
research/results/primitives/binding_retrieval_20260221_232045_quick.json	ffa5122c87946dcae390a67be969fc731eae21384e6273abfac29a2abff0f81b	bytes hashed	296	structural inventory only
research/results/primitives/binding_retrieval_20260221_232206_quick.json	841354d6715bde14b7ed0d589cac0a423de7bc8f2836de805107c6b6d6d4ed37	bytes hashed	296	structural inventory only
research/results/primitives/binding_retrieval_20260221_232423_quick.json	3966cbfcd4bc07020fa74806acae96e5f7c5addfb9fbac8763aebaedbd774cdc	bytes hashed	296	structural inventory only
research/results/primitives/binding_retrieval_20260221_234919_quick.json	5dd6e7a509f412fcdfbab7d3f74c5f116e7a44598c1e40698b2f95f891068100	bytes hashed	296	structural inventory only
research/results/primitives/binding_retrieval_20260221_235214_quick.json	506f07c78bba5a6fb7298ae1069a9759c91916dfcf53bc1654b15414b2ef59e0	bytes hashed	296	structural inventory only
research/results/primitives/binding_retrieval_20260221_235350.json	0ecb7f71f2203bc8b4936a8f8a363421e4626727bd773ffac8ad29d3694e5850	bytes hashed	296	structural inventory only
research/results/primitives/cloze_probability_20260222_030223_quick.json	72c753e0c2147e663ebabea7977bf158660454811001ebeb6536b5456da2a785	bytes hashed	109	structural inventory only
research/results/primitives/composed_erp_20260222_003923_quick.json	0a28efdbd45ab5eef6851dee2daa9b6706e46aff2fd275b89b4134ae630b6a89	bytes hashed	178	structural inventory only
research/results/primitives/composed_erp_20260222_012511_quick.json	1e80890f0aeee945ab34178584723d640240d35a2ea02082929656754eea6c48	bytes hashed	178	structural inventory only
research/results/primitives/composed_erp_20260222_014937_quick.json	73da132f8c874524d5748fa971cb33a01171ad78312633d24080d545713dd085	bytes hashed	178	structural inventory only
research/results/primitives/composed_erp_20260222_020014_quick.json	4962462c06df5fd6d3981390311b9af61c20255fc83417cd610e3586424b816f	bytes hashed	178	structural inventory only
research/results/primitives/composed_erp_20260222_020856_quick.json	59741ec0f9b8f548bbfcc2d7fc2a4d262cbd6f8abe0e6461614ccad8d262bc50	bytes hashed	178	structural inventory only
research/results/primitives/composed_erp_exploration_20260222_004110_quick.json	e09a281dc88ec061c85486c232273ab36038e73d52b9f928a26798902eab5b3d	bytes hashed	2333	structural inventory only
research/results/primitives/composed_erp_exploration_20260222_012732_quick.json	ab26e3dded8c8619cd66ce2788e7b0a96e3fbbab19e8ff913ad8566187a89521	bytes hashed	2333	structural inventory only
research/results/primitives/curriculum_ablation_20260222_035503_quick.json	8b77a85737a1904c8da70649da2369b19b120b9ed9b56f8d8bfc2cfc59f4cc16	bytes hashed	301	structural inventory only
research/results/primitives/depth_generalization_20260222_035402_quick.json	a381eb56f41d8ec51a5075e320c31cc4655da1dd4c56b79ecaa606f3ac85235a	bytes hashed	127	structural inventory only
research/results/primitives/depth_generalization_20260222_035611_quick.json	6ef776bcb0cd1749d75f6d96f334d8a8c71b6abbd1cbae966215103400fe9f88	bytes hashed	127	structural inventory only
research/results/primitives/developmental_curriculum_20260222_033157_quick.json	54803692b54ce56b4af8fc9eae24447f3421063040d65c00cd9564702e3d9971	bytes hashed	120	structural inventory only
research/results/primitives/developmental_curriculum_20260222_035647_quick.json	19d75e44b71c09d318d99d11c238e20bd3f135b927d58e4ea20704d98a319ca7	bytes hashed	90	structural inventory only
research/results/primitives/developmental_curriculum_20260222_041714_quick.json	7a084b45c5d8a148cbcecbf56bfd896f83e434aa5a413fc5fb6ff1be5b3ab4eb	bytes hashed	90	structural inventory only
research/results/primitives/diagnose_erp_dynamics_20260222_010608_geometry_quick.json	19463efb8c5d381e673206339c713eb5933f375a893ed39b8d02298deb9cece2	bytes hashed	113	structural inventory only
research/results/primitives/diagnose_erp_dynamics_20260222_010621_signal_flow_quick.json	b3a1005c244cc8538895546607c2150008c557c0a9d20a88a11aa045304dfeb7	bytes hashed	136	structural inventory only
research/results/primitives/diagnose_erp_dynamics_20260222_010629_p600_metrics_quick.json	6b85cc132b2a566e172c9d08a10b5e7c9f3c0e8caec045ea1366b36553874863	bytes hashed	91	structural inventory only
research/results/primitives/diagnose_erp_dynamics_20260222_010647_exposure_quick.json	10a73679aafd44ad718a3b9751f3c54cd6cd72236801e37d6580a28f32221c5b	bytes hashed	73	structural inventory only
research/results/primitives/diagnose_erp_dynamics_20260222_010654_settling_quick.json	58502b83537a38b3b7aaf51850ee355a333b74629ed24c8baa6491e1e203a698	bytes hashed	622	structural inventory only
research/results/primitives/forward_prediction_20260221_231311_quick.json	d034395a0238ec153d65b5d8457c801e8b04f96246d8b49fa9236defea3b0bf7	bytes hashed	126	structural inventory only
research/results/primitives/forward_prediction_20260221_231404.json	1528a38db0dab1a9122f0c554686f126f2250a7ab27d298bc43bdb1506fe2bff	bytes hashed	126	structural inventory only
research/results/primitives/forward_prediction_20260221_234854_quick.json	8a1f78201783b91815a8beb45cb5ae8cf2fa45ea036a48a2a3fd43f326f95401	bytes hashed	126	structural inventory only
research/results/primitives/forward_prediction_exploration_20260221_231854_quick.json	ed7eb67ec0026af35193903e4cd3b39c36b77970c84442e1b5c6ffeac6e76a80	bytes hashed	1794	structural inventory only
research/results/primitives/freeform_adj_20260222_160136_quick.json	6677af61537004829500ff7ffb2ec31605b09d011f86efbabc3ce65258f17cbf	bytes hashed	71	structural inventory only
research/results/primitives/freeform_adj_20260222_161255.json	44c013702d2b40a4f5ff9a3616591ae76b4bfef8de48f97112d64e49b4d30b92	bytes hashed	71	structural inventory only
research/results/primitives/freeform_adj_20260222_163832_quick.json	f093f41365e44a7a0cb1ed18d74562bbc2bd0ca1f0ab6047921577bbf94b5813	bytes hashed	71	structural inventory only
research/results/primitives/freeform_adj_20260222_221852_quick.json	d34e2847fa8b4c6d854f313faea3857c833bcfa3549737eea47d4d8d6acdb8c2	bytes hashed	71	structural inventory only
research/results/primitives/freeform_adj_20260222_235946_quick.json	f04eb391131cd0d71f27edb241f46482f222e5bf503e493c8a0e7ab2703cc629	bytes hashed	71	structural inventory only
research/results/primitives/freeform_adj_20260223_000602_quick.json	4ed2e8b1f4af2d2e63a4490691ff036e14fa1db56d8f8adecf8199d35c79eb8c	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_150342_quick.json	ed48fe87d49c0d9b907a7375348f1dd1b428e892445a6f35eed686860e6bfa60	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_150901.json	236b0f30472e96f3c298c71083e5495109f7d500a4a7754bf1cd0903e15cb619	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_151059_quick.json	32d7b3172d8f8c0606b714bd6aaba0cca893820a4512bcbab04db4a4a7b4d97d	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_151253_quick.json	2587bae07f59b70a11fdae6676aec257e872a68c94f772bd93a23091b7bd7c75	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_151514_quick.json	00802dbf2934324ed9c89cc372eb95a2a7baa5ff27760dc8346509e1bc06d7d9	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_151646_quick.json	d1807bd37e7cbf42af9b6dad468cb14fbedf724257249677dc23efc3e26cde4e	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_151804_quick.json	417d097f32446568ca8ff5c4aad50fd5da9d8c2079be9823c1504aaa9ac09ed8	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_152237.json	869af35c9cafbe914e8487cb445851abc27ceb9171943332cc414cc144661160	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_152429_quick.json	33fb70aca10862e61a942747e7b43e49ac2c90b6239e5d2ac356577ab8d7b76c	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_152543_quick.json	a2d3d7194097ab2aca2ea55fb350c53870ca1d126f2d1460615fb59cbbd1a326	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_152725_quick.json	0c8af29d2a90fd82aad0f8427579582412cdbd8b56dd2e0c09da71d24b396cfe	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_153403.json	a42c99a632382e0f65d785a4db91f9493499918fbb72218579dc7643e092fd7e	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_160229_quick.json	48c8e078d481e157dd0380cd64e440c1fbf4189c0d836a0b7dd726f39cd89305	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_161355_quick.json	ff430be22f616372056b1c6090137df193a4d9f1beadad644ba02832a17e191b	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_221656_quick.json	4f071c47c25c929bd4057cab350c11cb449ba50537aae51baace960e20403846	bytes hashed	71	structural inventory only
research/results/primitives/freeform_det_20260222_235909_quick.json	ca2c95eb4d083235042c7a6dff561c5aa3a9cf31d87ca92a0c70c931cff39dc8	bytes hashed	71	structural inventory only
research/results/primitives/freeform_learner_20260222_131302_quick.json	a6f7c113e2a9441e6c4bfde1b916d2f209959a0081c004da667b3e682a409630	bytes hashed	69	structural inventory only
research/results/primitives/freeform_learner_20260222_131808.json	8c4c86dcef5cf4bcf3409e631c6afc41fd70950811dd1c0cfec09c01fbae2b31	bytes hashed	69	structural inventory only
research/results/primitives/freeform_learner_20260222_132445_quick.json	2f96622ca0d7ed732f315130445438a6d65e15a1ad84ef63ad8717ab9e3fb29d	bytes hashed	69	structural inventory only
research/results/primitives/freeform_learner_20260222_133505_quick.json	264fb26f13d320d98b3eb53e099ce8951b5eb0a373d0830e6bad23600f8b696d	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_133713_quick.json	4b06b74c1de359776d7ef4e9aff003fe7868e995850c3f28d873a50deb127ab2	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_134015_quick.json	198ccdd7d9de365819f9a9a6f333234623cf8e08bcb1bad21484ca7a0d0c428b	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_134505.json	fc91228a171fd6d6bcedb58fa422be66c238e67a728e9f603ca8c5b8b1328281	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_135235_quick.json	ff14e7fccadbf63f2185516dd6227df3ffdd58ee4af445fe99a261200579f768	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_140604.json	469348eb4af9ab64c34b94bd4efd91717f0e3408eee289f5870acd6c8bef7ce2	bytes hashed	72	structural inventory only
research/results/primitives/freeform_learner_20260222_141333_quick.json	7684c7cb882c235ad52172e7b8da1535590234e1ed1b2653938fb13386aef604	bytes hashed	72	structural inventory only
